dateRep,day,month,year,countriesAndTerritories,geoId,countryterritoryCode,popData2020,continentExp,type,counts
11/12/2021,11,12,2021,Estonia,EE,EST,1328976,Europe,deaths,3
10/12/2021,10,12,2021,Estonia,EE,EST,1328976,Europe,deaths,5
09/12/2021,9,12,2021,Estonia,EE,EST,1328976,Europe,deaths,6
08/12/2021,8,12,2021,Estonia,EE,EST,1328976,Europe,deaths,2
07/12/2021,7,12,2021,Estonia,EE,EST,1328976,Europe,deaths,9
06/12/2021,6,12,2021,Estonia,EE,EST,1328976,Europe,deaths,1
05/12/2021,5,12,2021,Estonia,EE,EST,1328976,Europe,deaths,5
04/12/2021,4,12,2021,Estonia,EE,EST,1328976,Europe,deaths,7
03/12/2021,3,12,2021,Estonia,EE,EST,1328976,Europe,deaths,4
02/12/2021,2,12,2021,Estonia,EE,EST,1328976,Europe,deaths,3
01/12/2021,1,12,2021,Estonia,EE,EST,1328976,Europe,deaths,3
30/11/2021,30,11,2021,Estonia,EE,EST,1328976,Europe,deaths,4
29/11/2021,29,11,2021,Estonia,EE,EST,1328976,Europe,deaths,2
28/11/2021,28,11,2021,Estonia,EE,EST,1328976,Europe,deaths,4
27/11/2021,27,11,2021,Estonia,EE,EST,1328976,Europe,deaths,8
26/11/2021,26,11,2021,Estonia,EE,EST,1328976,Europe,deaths,6
25/11/2021,25,11,2021,Estonia,EE,EST,1328976,Europe,deaths,6
24/11/2021,24,11,2021,Estonia,EE,EST,1328976,Europe,deaths,12
23/11/2021,23,11,2021,Estonia,EE,EST,1328976,Europe,deaths,8
22/11/2021,22,11,2021,Estonia,EE,EST,1328976,Europe,deaths,11
21/11/2021,21,11,2021,Estonia,EE,EST,1328976,Europe,deaths,9
20/11/2021,20,11,2021,Estonia,EE,EST,1328976,Europe,deaths,6
19/11/2021,19,11,2021,Estonia,EE,EST,1328976,Europe,deaths,9
18/11/2021,18,11,2021,Estonia,EE,EST,1328976,Europe,deaths,5
17/11/2021,17,11,2021,Estonia,EE,EST,1328976,Europe,deaths,7
16/11/2021,16,11,2021,Estonia,EE,EST,1328976,Europe,deaths,6
15/11/2021,15,11,2021,Estonia,EE,EST,1328976,Europe,deaths,11
14/11/2021,14,11,2021,Estonia,EE,EST,1328976,Europe,deaths,12
13/11/2021,13,11,2021,Estonia,EE,EST,1328976,Europe,deaths,9
12/11/2021,12,11,2021,Estonia,EE,EST,1328976,Europe,deaths,8
11/11/2021,11,11,2021,Estonia,EE,EST,1328976,Europe,deaths,10
10/11/2021,10,11,2021,Estonia,EE,EST,1328976,Europe,deaths,19
09/11/2021,9,11,2021,Estonia,EE,EST,1328976,Europe,deaths,6
08/11/2021,8,11,2021,Estonia,EE,EST,1328976,Europe,deaths,9
07/11/2021,7,11,2021,Estonia,EE,EST,1328976,Europe,deaths,11
06/11/2021,6,11,2021,Estonia,EE,EST,1328976,Europe,deaths,14
05/11/2021,5,11,2021,Estonia,EE,EST,1328976,Europe,deaths,15
04/11/2021,4,11,2021,Estonia,EE,EST,1328976,Europe,deaths,5
03/11/2021,3,11,2021,Estonia,EE,EST,1328976,Europe,deaths,11
02/11/2021,2,11,2021,Estonia,EE,EST,1328976,Europe,deaths,12
01/11/2021,1,11,2021,Estonia,EE,EST,1328976,Europe,deaths,10
31/10/2021,31,10,2021,Estonia,EE,EST,1328976,Europe,deaths,9
30/10/2021,30,10,2021,Estonia,EE,EST,1328976,Europe,deaths,15
29/10/2021,29,10,2021,Estonia,EE,EST,1328976,Europe,deaths,16
28/10/2021,28,10,2021,Estonia,EE,EST,1328976,Europe,deaths,11
27/10/2021,27,10,2021,Estonia,EE,EST,1328976,Europe,deaths,9
26/10/2021,26,10,2021,Estonia,EE,EST,1328976,Europe,deaths,3
25/10/2021,25,10,2021,Estonia,EE,EST,1328976,Europe,deaths,10
24/10/2021,24,10,2021,Estonia,EE,EST,1328976,Europe,deaths,7
23/10/2021,23,10,2021,Estonia,EE,EST,1328976,Europe,deaths,7
22/10/2021,22,10,2021,Estonia,EE,EST,1328976,Europe,deaths,8
21/10/2021,21,10,2021,Estonia,EE,EST,1328976,Europe,deaths,4
20/10/2021,20,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
19/10/2021,19,10,2021,Estonia,EE,EST,1328976,Europe,deaths,1
18/10/2021,18,10,2021,Estonia,EE,EST,1328976,Europe,deaths,7
17/10/2021,17,10,2021,Estonia,EE,EST,1328976,Europe,deaths,3
16/10/2021,16,10,2021,Estonia,EE,EST,1328976,Europe,deaths,6
15/10/2021,15,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
14/10/2021,14,10,2021,Estonia,EE,EST,1328976,Europe,deaths,6
13/10/2021,13,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
12/10/2021,12,10,2021,Estonia,EE,EST,1328976,Europe,deaths,3
11/10/2021,11,10,2021,Estonia,EE,EST,1328976,Europe,deaths,3
10/10/2021,10,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
09/10/2021,9,10,2021,Estonia,EE,EST,1328976,Europe,deaths,0
08/10/2021,8,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
07/10/2021,7,10,2021,Estonia,EE,EST,1328976,Europe,deaths,4
06/10/2021,6,10,2021,Estonia,EE,EST,1328976,Europe,deaths,2
05/10/2021,5,10,2021,Estonia,EE,EST,1328976,Europe,deaths,5
04/10/2021,4,10,2021,Estonia,EE,EST,1328976,Europe,deaths,6
03/10/2021,3,10,2021,Estonia,EE,EST,1328976,Europe,deaths,7
02/10/2021,2,10,2021,Estonia,EE,EST,1328976,Europe,deaths,2
01/10/2021,1,10,2021,Estonia,EE,EST,1328976,Europe,deaths,4
30/09/2021,30,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
29/09/2021,29,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
28/09/2021,28,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
27/09/2021,27,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
26/09/2021,26,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
25/09/2021,25,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
24/09/2021,24,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
23/09/2021,23,9,2021,Estonia,EE,EST,1328976,Europe,deaths,5
22/09/2021,22,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
21/09/2021,21,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
20/09/2021,20,9,2021,Estonia,EE,EST,1328976,Europe,deaths,6
19/09/2021,19,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
18/09/2021,18,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
17/09/2021,17,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
16/09/2021,16,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
15/09/2021,15,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
14/09/2021,14,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
13/09/2021,13,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
12/09/2021,12,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
11/09/2021,11,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
10/09/2021,10,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
09/09/2021,9,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
08/09/2021,8,9,2021,Estonia,EE,EST,1328976,Europe,deaths,0
07/09/2021,7,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
06/09/2021,6,9,2021,Estonia,EE,EST,1328976,Europe,deaths,3
05/09/2021,5,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
04/09/2021,4,9,2021,Estonia,EE,EST,1328976,Europe,deaths,4
03/09/2021,3,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
02/09/2021,2,9,2021,Estonia,EE,EST,1328976,Europe,deaths,1
01/09/2021,1,9,2021,Estonia,EE,EST,1328976,Europe,deaths,2
31/08/2021,31,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
30/08/2021,30,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
29/08/2021,29,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
28/08/2021,28,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
27/08/2021,27,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
26/08/2021,26,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
25/08/2021,25,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
24/08/2021,24,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
23/08/2021,23,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
22/08/2021,22,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
21/08/2021,21,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
20/08/2021,20,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
19/08/2021,19,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
18/08/2021,18,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
17/08/2021,17,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
16/08/2021,16,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
15/08/2021,15,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
14/08/2021,14,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
13/08/2021,13,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
12/08/2021,12,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
11/08/2021,11,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
10/08/2021,10,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
09/08/2021,9,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
08/08/2021,8,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
07/08/2021,7,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
06/08/2021,6,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
05/08/2021,5,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
04/08/2021,4,8,2021,Estonia,EE,EST,1328976,Europe,deaths,2
03/08/2021,3,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
02/08/2021,2,8,2021,Estonia,EE,EST,1328976,Europe,deaths,1
01/08/2021,1,8,2021,Estonia,EE,EST,1328976,Europe,deaths,0
31/07/2021,31,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
30/07/2021,30,7,2021,Estonia,EE,EST,1328976,Europe,deaths,1
29/07/2021,29,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
28/07/2021,28,7,2021,Estonia,EE,EST,1328976,Europe,deaths,1
27/07/2021,27,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
26/07/2021,26,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
25/07/2021,25,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
24/07/2021,24,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
23/07/2021,23,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
22/07/2021,22,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
21/07/2021,21,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
20/07/2021,20,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
19/07/2021,19,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
18/07/2021,18,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
17/07/2021,17,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
16/07/2021,16,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
15/07/2021,15,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
14/07/2021,14,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
13/07/2021,13,7,2021,Estonia,EE,EST,1328976,Europe,deaths,1
12/07/2021,12,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
11/07/2021,11,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
10/07/2021,10,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
09/07/2021,9,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
08/07/2021,8,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
07/07/2021,7,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
06/07/2021,6,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
05/07/2021,5,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
04/07/2021,4,7,2021,Estonia,EE,EST,1328976,Europe,deaths,1
03/07/2021,3,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
02/07/2021,2,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
01/07/2021,1,7,2021,Estonia,EE,EST,1328976,Europe,deaths,0
30/06/2021,30,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
29/06/2021,29,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
28/06/2021,28,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
27/06/2021,27,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
26/06/2021,26,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
25/06/2021,25,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
24/06/2021,24,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
23/06/2021,23,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
22/06/2021,22,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
21/06/2021,21,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
20/06/2021,20,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
19/06/2021,19,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
18/06/2021,18,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
17/06/2021,17,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
16/06/2021,16,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
15/06/2021,15,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
14/06/2021,14,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
13/06/2021,13,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
12/06/2021,12,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
11/06/2021,11,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
10/06/2021,10,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
09/06/2021,9,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
08/06/2021,8,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
07/06/2021,7,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
06/06/2021,6,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
05/06/2021,5,6,2021,Estonia,EE,EST,1328976,Europe,deaths,2
04/06/2021,4,6,2021,Estonia,EE,EST,1328976,Europe,deaths,1
03/06/2021,3,6,2021,Estonia,EE,EST,1328976,Europe,deaths,0
02/06/2021,2,6,2021,Estonia,EE,EST,1328976,Europe,deaths,2
01/06/2021,1,6,2021,Estonia,EE,EST,1328976,Europe,deaths,2
31/05/2021,31,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
30/05/2021,30,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
29/05/2021,29,5,2021,Estonia,EE,EST,1328976,Europe,deaths,0
28/05/2021,28,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
27/05/2021,27,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
26/05/2021,26,5,2021,Estonia,EE,EST,1328976,Europe,deaths,0
25/05/2021,25,5,2021,Estonia,EE,EST,1328976,Europe,deaths,1
24/05/2021,24,5,2021,Estonia,EE,EST,1328976,Europe,deaths,2
23/05/2021,23,5,2021,Estonia,EE,EST,1328976,Europe,deaths,0
22/05/2021,22,5,2021,Estonia,EE,EST,1328976,Europe,deaths,0
21/05/2021,21,5,2021,Estonia,EE,EST,1328976,Europe,deaths,1
20/05/2021,20,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
19/05/2021,19,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
18/05/2021,18,5,2021,Estonia,EE,EST,1328976,Europe,deaths,1
17/05/2021,17,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
16/05/2021,16,5,2021,Estonia,EE,EST,1328976,Europe,deaths,2
15/05/2021,15,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
14/05/2021,14,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
13/05/2021,13,5,2021,Estonia,EE,EST,1328976,Europe,deaths,5
12/05/2021,12,5,2021,Estonia,EE,EST,1328976,Europe,deaths,2
11/05/2021,11,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
10/05/2021,10,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
09/05/2021,9,5,2021,Estonia,EE,EST,1328976,Europe,deaths,1
08/05/2021,8,5,2021,Estonia,EE,EST,1328976,Europe,deaths,6
07/05/2021,7,5,2021,Estonia,EE,EST,1328976,Europe,deaths,2
06/05/2021,6,5,2021,Estonia,EE,EST,1328976,Europe,deaths,7
05/05/2021,5,5,2021,Estonia,EE,EST,1328976,Europe,deaths,5
04/05/2021,4,5,2021,Estonia,EE,EST,1328976,Europe,deaths,7
03/05/2021,3,5,2021,Estonia,EE,EST,1328976,Europe,deaths,4
02/05/2021,2,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
01/05/2021,1,5,2021,Estonia,EE,EST,1328976,Europe,deaths,3
30/04/2021,30,4,2021,Estonia,EE,EST,1328976,Europe,deaths,4
29/04/2021,29,4,2021,Estonia,EE,EST,1328976,Europe,deaths,5
28/04/2021,28,4,2021,Estonia,EE,EST,1328976,Europe,deaths,8
27/04/2021,27,4,2021,Estonia,EE,EST,1328976,Europe,deaths,0
26/04/2021,26,4,2021,Estonia,EE,EST,1328976,Europe,deaths,3
25/04/2021,25,4,2021,Estonia,EE,EST,1328976,Europe,deaths,2
24/04/2021,24,4,2021,Estonia,EE,EST,1328976,Europe,deaths,10
23/04/2021,23,4,2021,Estonia,EE,EST,1328976,Europe,deaths,7
22/04/2021,22,4,2021,Estonia,EE,EST,1328976,Europe,deaths,8
21/04/2021,21,4,2021,Estonia,EE,EST,1328976,Europe,deaths,9
20/04/2021,20,4,2021,Estonia,EE,EST,1328976,Europe,deaths,5
19/04/2021,19,4,2021,Estonia,EE,EST,1328976,Europe,deaths,8
18/04/2021,18,4,2021,Estonia,EE,EST,1328976,Europe,deaths,6
17/04/2021,17,4,2021,Estonia,EE,EST,1328976,Europe,deaths,9
16/04/2021,16,4,2021,Estonia,EE,EST,1328976,Europe,deaths,11
15/04/2021,15,4,2021,Estonia,EE,EST,1328976,Europe,deaths,5
14/04/2021,14,4,2021,Estonia,EE,EST,1328976,Europe,deaths,10
13/04/2021,13,4,2021,Estonia,EE,EST,1328976,Europe,deaths,9
12/04/2021,12,4,2021,Estonia,EE,EST,1328976,Europe,deaths,10
11/04/2021,11,4,2021,Estonia,EE,EST,1328976,Europe,deaths,10
10/04/2021,10,4,2021,Estonia,EE,EST,1328976,Europe,deaths,14
09/04/2021,9,4,2021,Estonia,EE,EST,1328976,Europe,deaths,6
08/04/2021,8,4,2021,Estonia,EE,EST,1328976,Europe,deaths,18
07/04/2021,7,4,2021,Estonia,EE,EST,1328976,Europe,deaths,14
06/04/2021,6,4,2021,Estonia,EE,EST,1328976,Europe,deaths,10
05/04/2021,5,4,2021,Estonia,EE,EST,1328976,Europe,deaths,14
04/04/2021,4,4,2021,Estonia,EE,EST,1328976,Europe,deaths,11
03/04/2021,3,4,2021,Estonia,EE,EST,1328976,Europe,deaths,11
02/04/2021,2,4,2021,Estonia,EE,EST,1328976,Europe,deaths,7
01/04/2021,1,4,2021,Estonia,EE,EST,1328976,Europe,deaths,14
31/03/2021,31,3,2021,Estonia,EE,EST,1328976,Europe,deaths,5
30/03/2021,30,3,2021,Estonia,EE,EST,1328976,Europe,deaths,9
29/03/2021,29,3,2021,Estonia,EE,EST,1328976,Europe,deaths,16
28/03/2021,28,3,2021,Estonia,EE,EST,1328976,Europe,deaths,9
27/03/2021,27,3,2021,Estonia,EE,EST,1328976,Europe,deaths,12
26/03/2021,26,3,2021,Estonia,EE,EST,1328976,Europe,deaths,10
25/03/2021,25,3,2021,Estonia,EE,EST,1328976,Europe,deaths,8
24/03/2021,24,3,2021,Estonia,EE,EST,1328976,Europe,deaths,19
23/03/2021,23,3,2021,Estonia,EE,EST,1328976,Europe,deaths,12
22/03/2021,22,3,2021,Estonia,EE,EST,1328976,Europe,deaths,12
21/03/2021,21,3,2021,Estonia,EE,EST,1328976,Europe,deaths,8
20/03/2021,20,3,2021,Estonia,EE,EST,1328976,Europe,deaths,5
19/03/2021,19,3,2021,Estonia,EE,EST,1328976,Europe,deaths,12
18/03/2021,18,3,2021,Estonia,EE,EST,1328976,Europe,deaths,12
17/03/2021,17,3,2021,Estonia,EE,EST,1328976,Europe,deaths,18
16/03/2021,16,3,2021,Estonia,EE,EST,1328976,Europe,deaths,2
15/03/2021,15,3,2021,Estonia,EE,EST,1328976,Europe,deaths,13
14/03/2021,14,3,2021,Estonia,EE,EST,1328976,Europe,deaths,9
13/03/2021,13,3,2021,Estonia,EE,EST,1328976,Europe,deaths,10
12/03/2021,12,3,2021,Estonia,EE,EST,1328976,Europe,deaths,14
11/03/2021,11,3,2021,Estonia,EE,EST,1328976,Europe,deaths,7
10/03/2021,10,3,2021,Estonia,EE,EST,1328976,Europe,deaths,9
09/03/2021,9,3,2021,Estonia,EE,EST,1328976,Europe,deaths,8
08/03/2021,8,3,2021,Estonia,EE,EST,1328976,Europe,deaths,2
07/03/2021,7,3,2021,Estonia,EE,EST,1328976,Europe,deaths,18
06/03/2021,6,3,2021,Estonia,EE,EST,1328976,Europe,deaths,6
05/03/2021,5,3,2021,Estonia,EE,EST,1328976,Europe,deaths,7
04/03/2021,4,3,2021,Estonia,EE,EST,1328976,Europe,deaths,13
03/03/2021,3,3,2021,Estonia,EE,EST,1328976,Europe,deaths,8
02/03/2021,2,3,2021,Estonia,EE,EST,1328976,Europe,deaths,11
01/03/2021,1,3,2021,Estonia,EE,EST,1328976,Europe,deaths,3
28/02/2021,28,2,2021,Estonia,EE,EST,1328976,Europe,deaths,7
27/02/2021,27,2,2021,Estonia,EE,EST,1328976,Europe,deaths,9
26/02/2021,26,2,2021,Estonia,EE,EST,1328976,Europe,deaths,8
25/02/2021,25,2,2021,Estonia,EE,EST,1328976,Europe,deaths,10
24/02/2021,24,2,2021,Estonia,EE,EST,1328976,Europe,deaths,8
23/02/2021,23,2,2021,Estonia,EE,EST,1328976,Europe,deaths,7
22/02/2021,22,2,2021,Estonia,EE,EST,1328976,Europe,deaths,11
21/02/2021,21,2,2021,Estonia,EE,EST,1328976,Europe,deaths,6
20/02/2021,20,2,2021,Estonia,EE,EST,1328976,Europe,deaths,10
19/02/2021,19,2,2021,Estonia,EE,EST,1328976,Europe,deaths,7
18/02/2021,18,2,2021,Estonia,EE,EST,1328976,Europe,deaths,5
17/02/2021,17,2,2021,Estonia,EE,EST,1328976,Europe,deaths,4
16/02/2021,16,2,2021,Estonia,EE,EST,1328976,Europe,deaths,3
15/02/2021,15,2,2021,Estonia,EE,EST,1328976,Europe,deaths,4
14/02/2021,14,2,2021,Estonia,EE,EST,1328976,Europe,deaths,6
13/02/2021,13,2,2021,Estonia,EE,EST,1328976,Europe,deaths,6
12/02/2021,12,2,2021,Estonia,EE,EST,1328976,Europe,deaths,5
11/02/2021,11,2,2021,Estonia,EE,EST,1328976,Europe,deaths,4
10/02/2021,10,2,2021,Estonia,EE,EST,1328976,Europe,deaths,2
09/02/2021,9,2,2021,Estonia,EE,EST,1328976,Europe,deaths,6
08/02/2021,8,2,2021,Estonia,EE,EST,1328976,Europe,deaths,7
07/02/2021,7,2,2021,Estonia,EE,EST,1328976,Europe,deaths,3
06/02/2021,6,2,2021,Estonia,EE,EST,1328976,Europe,deaths,9
05/02/2021,5,2,2021,Estonia,EE,EST,1328976,Europe,deaths,6
04/02/2021,4,2,2021,Estonia,EE,EST,1328976,Europe,deaths,4
03/02/2021,3,2,2021,Estonia,EE,EST,1328976,Europe,deaths,12
02/02/2021,2,2,2021,Estonia,EE,EST,1328976,Europe,deaths,8
01/02/2021,1,2,2021,Estonia,EE,EST,1328976,Europe,deaths,1
31/01/2021,31,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
30/01/2021,30,1,2021,Estonia,EE,EST,1328976,Europe,deaths,7
29/01/2021,29,1,2021,Estonia,EE,EST,1328976,Europe,deaths,3
28/01/2021,28,1,2021,Estonia,EE,EST,1328976,Europe,deaths,6
27/01/2021,27,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
26/01/2021,26,1,2021,Estonia,EE,EST,1328976,Europe,deaths,8
25/01/2021,25,1,2021,Estonia,EE,EST,1328976,Europe,deaths,9
24/01/2021,24,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
23/01/2021,23,1,2021,Estonia,EE,EST,1328976,Europe,deaths,10
22/01/2021,22,1,2021,Estonia,EE,EST,1328976,Europe,deaths,8
21/01/2021,21,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
20/01/2021,20,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
19/01/2021,19,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
18/01/2021,18,1,2021,Estonia,EE,EST,1328976,Europe,deaths,10
17/01/2021,17,1,2021,Estonia,EE,EST,1328976,Europe,deaths,10
16/01/2021,16,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
15/01/2021,15,1,2021,Estonia,EE,EST,1328976,Europe,deaths,6
14/01/2021,14,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
13/01/2021,13,1,2021,Estonia,EE,EST,1328976,Europe,deaths,8
12/01/2021,12,1,2021,Estonia,EE,EST,1328976,Europe,deaths,8
11/01/2021,11,1,2021,Estonia,EE,EST,1328976,Europe,deaths,7
10/01/2021,10,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
09/01/2021,9,1,2021,Estonia,EE,EST,1328976,Europe,deaths,6
08/01/2021,8,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
07/01/2021,7,1,2021,Estonia,EE,EST,1328976,Europe,deaths,5
06/01/2021,6,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
05/01/2021,5,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
04/01/2021,4,1,2021,Estonia,EE,EST,1328976,Europe,deaths,6
03/01/2021,3,1,2021,Estonia,EE,EST,1328976,Europe,deaths,6
02/01/2021,2,1,2021,Estonia,EE,EST,1328976,Europe,deaths,4
01/01/2021,1,1,2021,Estonia,EE,EST,1328976,Europe,deaths,8
31/12/2020,31,12,2020,Estonia,EE,EST,1328976,Europe,deaths,3
30/12/2020,30,12,2020,Estonia,EE,EST,1328976,Europe,deaths,5
29/12/2020,29,12,2020,Estonia,EE,EST,1328976,Europe,deaths,6
28/12/2020,28,12,2020,Estonia,EE,EST,1328976,Europe,deaths,7
27/12/2020,27,12,2020,Estonia,EE,EST,1328976,Europe,deaths,4
26/12/2020,26,12,2020,Estonia,EE,EST,1328976,Europe,deaths,2
25/12/2020,25,12,2020,Estonia,EE,EST,1328976,Europe,deaths,4
24/12/2020,24,12,2020,Estonia,EE,EST,1328976,Europe,deaths,9
23/12/2020,23,12,2020,Estonia,EE,EST,1328976,Europe,deaths,1
22/12/2020,22,12,2020,Estonia,EE,EST,1328976,Europe,deaths,7
21/12/2020,21,12,2020,Estonia,EE,EST,1328976,Europe,deaths,5
20/12/2020,20,12,2020,Estonia,EE,EST,1328976,Europe,deaths,6
